room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12998321,43512762,Entire home/apt,,24,1,,4,2,47,1,56.156364,10.194103,43:29.0
12186500,59797484,Private room,,24,1,,2,1,26,1,56.157103,10.183879,43:09.8
6761361,6601197,Private room,,24,29,5,2,1,30,2,56.156934,10.212331,43:06.9
13304345,75155169,Entire home/apt,,3,2,,3,2,75,2,56.167572,10.190011,42:22.7
5295632,27426292,Entire home/apt,,24,4,5,2,1,48,2,56.144729,10.193445,42:03.6
7357824,38551566,Entire home/apt,,1,0,,8,3,124,1,56.106104,10.211618,41:53.8
5937398,30827001,Entire home/apt,,24,14,5,4,3,68,2,56.161743,10.204146,41:51.3
6745131,24603127,Entire home/apt,,24,1,,6,2,206,1,56.155449,10.209957,41:39.0
2225722,8537913,Private room,,24,17,4.5,2,1,49,1,56.16316,10.213261,41:09.7
8218064,18105209,Private room,,24,10,4.5,2,1,45,2,56.154224,10.206018,41:07.8
15655985,6935455,Private room,,24,1,,2,1,31,1,56.156143,10.20718,40:31.5
14924784,18816897,Private room,,24,0,,2,1,62,1,56.164754,10.230289,40:22.3
2920271,14913899,Entire home/apt,,24,11,4.5,4,1,45,2,56.173355,10.21209,40:19.4
13124751,47121939,Entire home/apt,,6,3,5,2,1,78,1,56.155031,10.180192,40:16.8
2566969,3377126,Entire home/apt,,24,21,5,4,1,83,2,56.163956,10.203846,40:01.2
13219033,66438009,Entire home/apt,,24,5,5,4,2,83,2,56.14468,10.194712,39:57.7
15669034,101186725,Private room,,4,0,,2,1,53,3,56.176096,10.208085,39:53.7
9902052,50813734,Entire home/apt,,24,12,5,2,1,45,3,56.160484,10.21017,39:43.2
844827,4410490,Entire home/apt,,24,0,,4,1,90,2,56.157294,10.206059,39:30.0
9666615,30293452,Private room,,4,2,,1,1,25,1,56.173304,10.200108,39:10.2
7022651,4148786,Entire home/apt,,5,5,4.5,6,3,241,1,56.192661,10.224277,39:04.5
14932243,93888317,Entire home/apt,,24,3,5,4,2,72,2,56.162296,10.204846,38:51.3
15213740,44791902,Private room,,4,0,,2,1,45,1,56.186811,10.185623,38:48.2
13813424,2773627,Entire home/apt,,4,0,,4,1,54,2,56.174648,10.202849,38:29.2
3894114,17908331,Private room,,4,25,5,2,1,46,1,56.175062,10.193488,38:26.1
3755094,19220758,Entire home/apt,,24,1,,4,2,61,3,56.173428,10.217288,38:23.3
7068480,37060658,Private room,,5,2,,2,1,45,1,56.191909,10.242097,38:15.1
15640711,9969315,Private room,,24,0,,2,1,41,1,56.153543,10.198939,38:04.0
12533199,62274148,Private room,,4,0,,2,1,30,2,56.182526,10.201692,37:53.9
14082475,84657761,Entire home/apt,,24,2,,2,1,68,2,56.148794,10.202545,37:51.2
13850514,81795197,Entire home/apt,,1,0,,4,2,47,1,56.140958,10.193303,37:38.2
13410367,76369122,Entire home/apt,,24,2,,2,2,46,1,56.152375,10.194614,37:32.6
13271590,74774387,Entire home/apt,,24,0,,4,0,65,1,56.149878,10.196504,37:27.8
6518117,18005378,Entire home/apt,,1,1,,2,1,47,3,56.1414,10.193316,37:09.8
15505558,6836309,Entire home/apt,,24,0,,5,2,64,1,56.172524,10.219269,36:46.2
10144575,36133977,Private room,,24,0,,2,1,61,3,56.160169,10.203727,36:33.2
14214102,52952884,Private room,,24,14,4.5,2,1,45,1,56.15415,10.197555,36:29.1
6849973,27464727,Private room,,24,13,4,2,1,27,2,56.159446,10.209226,36:26.6
12375714,66877328,Private room,,24,12,4.5,1,1,28,1,56.154561,10.194907,36:18.8
10918436,43993301,Entire home/apt,,24,6,4.5,2,1,64,3,56.159289,10.210404,36:16.6
4758629,24554039,Private room,,24,0,,2,1,91,1,56.154654,10.206578,36:10.3
2785097,14246684,Private room,,24,32,5,2,1,30,1,56.170157,10.221032,36:06.7
9207357,36716973,Entire home/apt,,24,3,5,2,2,75,1,56.155116,10.206192,35:58.9
13647464,79228030,Entire home/apt,,24,2,,3,1,68,3,56.152908,10.195542,35:37.6
10217684,12942733,Entire home/apt,,24,0,,4,2,113,2,56.162169,10.213523,35:17.2
7469970,6907373,Entire home/apt,,24,2,,4,1,75,2,56.162022,10.21545,35:13.9
11889381,63026892,Entire home/apt,,24,5,5,3,1,48,1,56.166409,10.218758,35:04.2
9162844,26485850,Entire home/apt,,4,0,,4,3,98,2,56.18408,10.203407,34:44.8
15504231,99594328,Private room,,24,0,,2,1,75,1,56.162274,10.204214,34:42.3
4341370,22524769,Private room,,1,18,5,2,1,38,1,56.111611,10.209734,34:36.1
15186033,39316939,Entire home/apt,,24,1,,4,2,113,2,56.163143,10.215528,34:28.8
11711582,62259888,Private room,,24,0,,2,1,38,1,56.153466,10.188622,34:08.4
14779002,92241603,Entire home/apt,,4,1,,4,2,75,1,56.193964,10.190459,33:50.7
7230824,25787945,Entire home/apt,,4,6,4,6,4,75,2,56.183442,10.202423,33:45.1
14647983,39517254,Entire home/apt,,1,0,,2,1,68,2,56.115772,10.207323,33:41.8
3833625,19237859,Private room,,6,3,4.5,2,1,33,1,56.153825,10.159048,33:38.3
14288316,32463304,Private room,,24,2,,2,1,48,1,56.17225,10.21518,33:23.2
13908586,82481139,Entire home/apt,,24,2,,6,2,60,3,56.160952,10.20381,33:02.3
7442685,37251855,Entire home/apt,,4,7,5,2,1,55,1,56.173386,10.202353,32:59.4
12451817,44932890,Private room,,1,2,,2,1,68,1,56.132832,10.209143,32:55.6
13580615,78383203,Entire home/apt,,24,0,,3,1,136,3,56.168669,10.219733,32:40.7
13896614,82332495,Entire home/apt,,24,0,,4,2,91,2,56.17059,10.21948,32:35.3
9006819,47002147,Private room,,24,14,4.5,2,1,33,1,56.161872,10.2154,32:02.1
9934626,51062817,Entire home/apt,,24,3,4.5,4,2,103,1,56.158268,10.195284,31:50.9
8679848,43805334,Entire home/apt,,4,18,4.5,2,1,45,2,56.175134,10.199231,31:39.7
8651022,40495290,Entire home/apt,,24,7,5,4,1,104,1,56.159232,10.207013,31:31.0
9654947,17259453,Entire home/apt,,5,3,4.5,6,2,98,1,56.194902,10.224874,31:27.2
13095394,72716686,Entire home/apt,,4,1,,5,3,72,6,56.175048,10.195744,31:18.9
1229959,6709280,Entire home/apt,,24,1,,4,2,171,4,56.155825,10.198149,31:12.3
6011433,14484151,Entire home/apt,,24,10,4.5,4,2,53,1,56.157258,10.194182,31:06.8
7780819,38108208,Entire home/apt,,24,1,,4,1,75,2,56.153892,10.187027,31:00.5
2370952,11454467,Private room,,5,13,4.5,2,1,45,1,56.186317,10.21854,30:46.0
10221307,23567020,Entire home/apt,,24,13,5,4,1,60,1,56.162012,10.210279,30:40.7
1168468,6371145,Entire home/apt,,5,9,4,2,1,61,3,56.193059,10.215558,30:34.7
5559734,28823027,Entire home/apt,,24,5,4.5,5,2,82,7,56.156844,10.199529,30:12.0
12313058,66411980,Entire home/apt,,24,1,,2,1,54,2,56.150237,10.195999,30:03.0
5675270,8579650,Entire home/apt,,24,0,,2,2,84,1,56.15283,10.187151,29:59.0
13002225,5183683,Entire home/apt,,24,8,5,4,1,76,2,56.171584,10.205028,29:53.3
13944590,82977138,Private room,,24,0,,3,1,31,1,56.15718,10.185154,29:50.3
4570793,2079483,Entire home/apt,,2,3,4.5,4,2,44,1,56.127981,10.163112,29:39.2
14533453,89879040,Entire home/apt,,24,5,5,2,1,53,1,56.145063,10.190157,23:17.1
14264152,19975539,Entire home/apt,,24,0,,5,5,256,4,56.155434,10.207048,23:08.9
5020480,25902450,Private room,,4,1,,2,1,61,2,56.176554,10.191358,23:02.6
13622512,60776937,Entire home/apt,,2,0,,2,1,15,1,56.123631,10.176501,22:44.9
6637151,2712091,Entire home/apt,,24,18,5,6,2,105,3,56.161141,10.203439,22:39.8
6571691,34242483,Entire home/apt,,24,0,,4,2,75,1,56.155386,10.2064,22:26.9
9831494,50633942,Entire home/apt,,24,12,5,4,2,91,1,56.167322,10.216828,22:12.0
514296,2517170,Entire home/apt,,1,8,5,6,3,150,3,56.118771,10.205969,22:00.8
12547573,21370346,Entire home/apt,,4,3,4,6,3,106,5,56.173501,10.20129,21:57.4
6439306,33620734,Entire home/apt,,24,7,4.5,4,1,45,4,56.16224,10.214911,21:53.8
12216531,9867173,Private room,,24,0,,1,1,605,1,56.1498,10.201983,21:42.0
12646841,16278021,Entire home/apt,,24,8,5,4,1,60,2,56.157668,10.200477,21:32.9
13178087,73690307,Private room,,24,0,,2,1,151,1,56.156541,10.18931,21:19.4
14062870,82627360,Private room,,24,4,5,2,1,53,1,56.146411,10.205258,21:12.9
7634103,9237522,Entire home/apt,,4,3,5,4,3,91,1,56.199675,10.176282,21:10.1
5520122,28627281,Entire home/apt,,24,4,4.5,2,1,68,2,56.156449,10.198289,21:02.3
13645005,79202390,Private room,,24,0,,2,1,36,1,56.16262,10.202625,20:50.0
14173134,43022941,Private room,,1,0,,2,1,29,14,56.140075,10.193066,20:11.0
2356920,11618110,Entire home/apt,,24,3,5,3,1,91,7,56.158703,10.208291,18:44.8
6367816,31926309,Entire home/apt,,4,37,5,4,1,83,4,56.172817,10.200673,18:36.9
8348016,25626506,Entire home/apt,,24,5,4.5,2,1,83,1,56.161474,10.207077,18:32.1
13357713,21582601,Entire home/apt,,24,1,,2,1,44,2,56.1554,10.202037,17:54.4
15107770,95691651,Entire home/apt,,4,1,,2,1,113,1,56.190957,10.183757,17:49.8
14794726,92403569,Entire home/apt,,24,0,,4,1,75,2,56.161656,10.200007,17:30.6
11668242,17866620,Private room,,24,9,4.5,2,1,44,2,56.170699,10.216358,17:25.0
11587813,9243811,Entire home/apt,,20,9,5,11,4,272,1,56.277419,10.234475,17:11.0
15591688,25951526,Entire home/apt,,24,0,,3,1,57,2,56.17088,10.218124,16:49.2
6266788,32567245,Entire home/apt,,24,0,,4,2,98,1,56.16252,10.208611,16:39.0
13560922,78126451,Private room,,4,4,5,2,1,30,3,56.172619,10.198322,16:33.1
12040829,41190679,Entire home/apt,,1,3,4.5,7,4,133,1,56.120177,10.197568,16:06.9
15429608,65071273,Private room,,4,0,,2,1,41,1,56.180549,10.190413,15:58.8
1261800,4617919,Private room,,24,15,5,1,1,61,1,56.166302,10.195354,15:51.0
7768082,12575058,Entire home/apt,,2,3,5,3,1,52,2,56.141224,10.181587,15:38.2
11199563,54723257,Entire home/apt,,6,0,,3,1,37,1,56.148785,10.144116,15:32.9
13306710,47334504,Entire home/apt,,24,2,,2,1,89,2,56.15422,10.202733,15:01.0
7864294,40499251,Entire home/apt,,24,0,,4,1,91,1,56.156452,10.207759,14:49.1
13933945,82820248,Entire home/apt,,3,0,,7,4,225,3,56.170426,10.18061,14:45.3
9692141,27376677,Entire home/apt,,24,0,,3,1,54,3,56.164116,10.201861,14:42.4
7837183,41282753,Entire home/apt,,24,1,,3,2,106,1,56.163971,10.206547,14:38.8
6413439,2091524,Entire home/apt,,2,4,4.5,9,5,158,2,56.121739,10.17595,14:31.4
2775088,14192583,Entire home/apt,,24,61,4.5,4,2,75,1,56.159583,10.197354,13:47.9
13486804,77259856,Private room,,24,1,,2,1,15,1,56.143817,10.190007,13:41.5
14725293,51902403,Entire home/apt,,24,4,5,2,0,57,1,56.145674,10.197811,13:38.9
11710510,62253382,Entire home/apt,,24,8,5,4,1,60,2,56.154298,10.195957,13:34.0
10056124,7686724,Entire home/apt,,24,2,,4,3,98,3,56.142123,10.203647,13:05.2
13261548,9434857,Private room,,6,1,,2,1,39,1,56.154527,10.163178,12:20.4
13504839,77480849,Private room,,24,3,4,2,1,31,1,56.156373,10.197712,12:17.7
8330340,9363582,Entire home/apt,,24,0,,4,2,140,7,56.161266,10.205686,12:14.3
6473363,4378114,Private room,,6,10,4,2,1,45,1,56.160044,10.181924,12:03.4
13207538,28624986,Entire home/apt,,9,0,,2,1,96,1,56.143452,10.112962,11:23.6
12985937,29225177,Private room,,24,5,4.5,2,1,28,2,56.143621,10.192565,11:09.1
7569312,15949092,Private room,,24,0,,2,1,91,1,56.145733,10.190921,10:46.1
13286992,940506,Entire home/apt,,24,20,5,2,1,44,3,56.144842,10.207835,10:27.5
6311229,32831470,Entire home/apt,,24,29,4,2,2,45,1,56.141964,10.193995,10:04.0
6360233,33134823,Entire home/apt,,24,15,5,3,1,38,2,56.17021,10.21384,09:57.1
15216974,24619300,Private room,,24,0,,2,1,38,1,56.144894,10.192568,09:52.4
13274733,74806994,Private room,,5,0,,1,1,23,7,56.182796,10.227205,09:32.9
1229958,6709280,Entire home/apt,,24,0,,3,2,236,4,56.165037,10.216253,09:03.3
9489002,49180406,Entire home/apt,,24,0,,4,1,83,1,56.156504,10.210134,08:45.5
3377138,3681486,Entire home/apt,,24,15,5,4,2,68,1,56.137992,10.208158,08:13.9
12060269,64603738,Entire home/apt,,24,2,,2,1,48,1,56.150626,10.197616,08:09.3
15556879,100007307,Private room,,9,0,,2,1,45,2,56.130086,10.121486,07:51.2
14149293,14666985,Entire home/apt,,24,1,,3,0,71,1,56.146285,10.201754,07:48.1
3340441,16860533,Entire home/apt,,24,18,5,4,1,57,2,56.168806,10.212573,07:43.7
10305642,17599722,Entire home/apt,,2,0,,2,1,91,7,56.141625,10.18622,07:32.0
6978027,26810859,Entire home/apt,,24,0,,2,1,75,1,56.142218,10.194906,07:27.7
15466055,85043044,Entire home/apt,,6,2,,4,1,49,2,56.152736,10.170744,07:14.3
8484345,44682897,Entire home/apt,,1,5,5,2,1,45,2,56.140318,10.193515,07:03.5
12090533,64807490,Private room,,24,4,5,2,1,39,1,56.161509,10.214913,07:01.4
13722421,72731261,Entire home/apt,,24,4,5,4,2,60,4,56.153525,10.186411,06:55.4
2986618,3339828,Entire home/apt,,1,4,4,8,3,121,5,56.111777,10.201126,06:48.4
11249204,26009030,Entire home/apt,,3,1,,3,2,57,2,56.173973,10.179561,06:35.4
11164106,58070645,Entire home/apt,,24,0,,6,2,91,5,56.170539,10.217775,06:31.2
12507952,37332506,Private room,,24,8,4.5,1,1,33,3,56.160842,10.205644,06:11.5
3407053,10018736,Private room,,24,6,4.5,2,1,49,1,56.145033,10.202369,05:55.0
5522695,28640138,Entire home/apt,,24,14,5,2,1,64,,56.148476,10.205769,05:43.0
6606909,34569553,Entire home/apt,,24,3,5,6,2,44,1,56.144365,10.190521,05:25.9
7878286,41528048,Entire home/apt,,24,1,,3,1,60,1,56.170357,10.215171,05:15.6
13103589,72819894,Private room,,5,5,5,2,1,45,1,56.196783,10.213902,04:47.6
13402525,76290101,Entire home/apt,,24,1,,2,1,40,1,56.156677,10.185327,04:42.0
7876195,12465072,Entire home/apt,,24,0,,2,1,56,3,56.146355,10.192438,04:35.9
10868818,56306900,Entire home/apt,,24,25,4,6,2,75,1,56.156383,10.199124,04:24.5
3505083,9170656,Entire home/apt,,24,15,5,8,3,144,2,56.160526,10.204828,04:16.7
7703119,14935227,Entire home/apt,,1,0,,3,1,60,2,56.11502,10.205446,04:13.4
1237887,6748899,Entire home/apt,,24,5,5,2,1,96,1,56.159023,10.198002,04:11.1
12088793,64795489,Private room,,24,0,,2,1,33,7,56.143308,10.194522,04:03.8
7032341,36867531,Entire home/apt,,24,23,4.5,2,1,53,1,56.148121,10.199123,03:53.6
14590636,89892803,Entire home/apt,,24,6,5,2,1,44,1,56.172404,10.217603,03:25.3
9407881,47568000,Entire home/apt,,5,0,,4,2,72,10,56.199227,10.250448,03:12.4
5382342,27899261,Private room,,24,0,,2,1,15,1,56.152744,10.206245,03:06.7
9781468,26463639,Entire home/apt,,24,1,,4,2,68,2,56.157862,10.211074,03:01.5
8871579,8987536,Entire home/apt,,24,0,,4,2,136,1,56.159663,10.207298,02:56.8
6555060,34110680,Entire home/apt,,24,14,5,3,1,98,2,56.160251,10.207439,02:47.6
11143800,20964112,Entire home/apt,,4,1,,4,1,42,1,56.196197,10.190285,02:21.5
12895799,70621336,Entire home/apt,,24,0,,4,2,78,5,56.155698,10.199525,02:00.3
13545071,25592575,Entire home/apt,,24,0,,2,1,68,4,56.145399,10.190151,01:53.9
13313037,18064064,Private room,,2,3,5,5,1,113,1,56.143402,10.18931,01:30.5
15644760,27960009,Entire home/apt,,24,0,,2,1,68,1,56.157834,10.20867,01:27.5
4200534,21793503,Entire home/apt,,6,0,,2,1,59,1,56.15731,10.180977,59:28.6
8175167,16753430,Private room,,24,21,4.5,1,1,36,1,56.162838,10.201936,59:17.0
3198779,16211237,Private room,,24,24,5,2,1,53,2,56.159318,10.204604,59:11.5
14334829,8807766,Private room,,13,5,5,2,1,44,1,56.227451,10.195954,59:06.9
6279168,32642140,Entire home/apt,,24,1,,3,,61,3,56.161129,10.207647,59:03.5
1155348,4554668,Entire home/apt,,24,7,5,2,1,143,2,56.170263,10.214827,58:49.1
12335514,66581872,Entire home/apt,,24,2,,5,3,91,2,56.161492,10.204734,58:40.1
9982781,51294903,Entire home/apt,,24,0,,4,3,90,1,56.162731,10.213604,58:02.0
7629020,39602016,Private room,,3,2,,2,1,39,1,56.167853,10.165075,08:59.2
13269317,6002188,Entire home/apt,,24,1,,2,1,83,1,56.152216,10.198072,57:47.4
12687747,66191266,Entire home/apt,,24,0,,4,1,151,1,56.15776,10.210558,57:13.0
13242039,41816114,Private room,,24,8,5,2,1,55,1,56.164124,10.228681,57:00.3
13938142,82874898,Entire home/apt,,24,3,4.5,3,1,52,2,56.162666,10.213701,56:57.0
7009298,36744650,Entire home/apt,,4,10,5,6,3,151,1,56.177116,10.215833,56:49.6
9834982,13660578,Entire home/apt,,24,1,,3,2,61,4,56.158735,10.208419,56:42.3
1583289,8428972,Entire home/apt,,6,33,4.5,8,3,105,2,56.145152,10.155486,56:35.2
13871337,47717701,Entire home/apt,,24,0,,2,1,61,5,56.155511,10.197712,56:08.5
7281634,37230918,Entire home/apt,,24,7,4.5,2,1,90,2,56.154243,10.209591,55:52.2
12841801,70120763,Private room,,11,0,,1,1,105,1,56.202821,10.155169,55:48.6
11315283,59172032,Private room,,4,1,,1,1,68,1,56.177801,10.218195,55:39.5
15065109,87980871,Entire home/apt,,24,1,,3,2,68,3,56.150236,10.202509,55:14.4
13793777,81070422,Private room,,24,0,,4,1,49,1,56.158927,10.212703,54:58.5
13357924,75764698,Entire home/apt,,24,2,,3,1,63,4,56.160112,10.214105,54:36.9
3424290,17260429,Entire home/apt,,4,17,4.5,5,3,104,2,56.175514,10.212589,54:16.0
11785985,34163721,Private room,,24,19,5,2,1,45,1,56.157622,10.211167,54:01.5
13501872,13388959,Entire home/apt,,24,11,4.5,2,1,57,1,56.146654,10.195692,53:42.4
6567037,34346133,Entire home/apt,,24,1,,4,1,113,1,56.163739,10.213981,53:39.6
12998150,56506027,Entire home/apt,,24,3,4.5,3,1,80,1,56.148939,10.2005,53:26.8
13195402,73891789,Private room,,24,4,5,2,1,30,1,56.157251,10.188886,53:24.3
3269330,4428414,Private room,,24,21,4.5,2,1,45,3,56.163084,10.204963,53:18.8
12143955,65195801,Entire home/apt,,24,10,4.5,2,1,52,2,56.159566,10.197703,52:26.3
7337232,38439331,Private room,,24,0,,1,1,33,1,56.16908,10.215823,52:21.3
6631361,7152938,Private room,,6,0,,1,1,19,1,56.156445,10.157717,52:18.4
13880822,35156101,Entire home/apt,,13,0,,6,3,106,2,56.24541,10.229634,52:00.7
7862075,41438653,Entire home/apt,,24,3,4.5,3,2,90,3,56.155514,10.202431,51:47.8
4707270,23339306,Entire home/apt,,24,3,4,4,2,106,1,56.154685,10.208262,51:10.8
10631918,53415229,Private room,,2,19,5,2,1,29,1,56.12085,10.141196,51:04.1
5769344,29930984,Entire home/apt,,24,15,5,3,1,98,2,56.153057,10.209102,50:52.7
13678585,79620768,Private room,,1,16,5,3,1,40,1,56.142134,10.190988,50:39.6
12059245,3526791,Entire home/apt,,24,8,5,4,2,91,1,56.169269,10.214808,50:30.9
4623614,19645205,Shared room,,24,27,4.5,6,1,33,1,56.157104,10.203791,50:19.3
15585132,20234356,Entire home/apt,,1,0,,4,1,61,1,56.115632,10.206633,50:14.5
5801135,10225943,Private room,,1,0,,1,1,24,3,56.11773,10.19341,50:10.9
8170872,9726084,Private room,,24,0,,2,1,41,2,56.161721,10.213064,50:08.4
8509177,43155616,Entire home/apt,,24,5,5,2,1,62,2,56.145458,10.194,50:02.2
7035285,36883962,Private room,,24,0,,3,1,44,3,56.171327,10.210388,49:26.3
9872564,13299717,Entire home/apt,,24,0,,2,1,75,2,56.156497,10.195978,49:21.6
14834455,40010511,Shared room,,24,0,,2,1,53,1,56.158632,10.20503,49:19.2
1032200,5678913,Private room,,24,4,5,2,1,60,2,56.164322,10.204468,48:49.6
3452639,17397471,Private room,,2,11,4,2,1,36,2,56.125147,10.157785,48:24.2
14493305,55915551,Entire home/apt,,24,0,,4,1,166,1,56.156238,10.208036,48:20.6
7357876,6011852,Entire home/apt,,24,13,4.5,3,2,45,2,56.159096,10.195753,48:13.8
11250442,58695024,Entire home/apt,,24,2,,3,1,61,2,56.152874,10.207278,48:07.4
8075284,8637497,Private room,,4,18,4,1,1,45,1,56.180096,10.217471,47:46.4
12483916,67579910,Private room,,24,0,,2,1,27,1,56.151646,10.204636,47:42.8
15555949,70884819,Entire home/apt,,24,1,,2,0,61,2,56.140722,10.195526,47:39.5
13868600,20523480,Entire home/apt,,24,0,,2,1,68,5,56.165463,10.223337,47:32.4
3335894,16843048,Entire home/apt,,24,41,5,4,1,98,1,56.143929,10.203484,47:11.7
13916955,82596526,Entire home/apt,,24,4,5,4,1,68,1,56.147263,10.201694,47:08.9
11841477,27452044,Entire home/apt,,24,2,,3,2,60,2,56.171082,10.22018,47:02.4
11734269,62416185,Private room,,4,1,,1,1,61,1,56.18172,10.212459,46:53.7
6642170,34764390,Entire home/apt,,24,5,4.5,4,1,79,2,56.16042,10.207171,46:51.2
12635991,68488839,Private room,,24,2,,3,1,38,3,56.157423,10.200511,46:00.7
9365368,18999002,Entire home/apt,,24,2,,3,1,91,1,56.162382,10.203154,45:46.7
13528221,33132635,Entire home/apt,,24,7,4.5,5,2,104,2,56.164808,10.207371,45:44.1
14244239,49399732,Private room,,5,8,5,3,1,38,1,56.198554,10.194574,45:40.8
1229964,6709280,Entire home/apt,,24,0,,2,1,114,4,56.148567,10.196951,45:33.0
12869541,61562606,Private room,,2,0,,1,1,35,3,56.145461,10.186261,45:30.0
14414790,21771132,Private room,,24,3,4.5,2,1,44,2,56.158963,10.188917,45:26.6
13768858,23451242,Private room,,15,4,4.5,2,1,38,1,56.072052,10.1719,44:58.3
15725096,1419899,Entire home/apt,,24,0,,6,3,151,,56.164967,10.195811,44:56.2
3874156,17722413,Entire home/apt,,24,8,4,2,1,75,2,56.172117,10.218438,44:18.7
7068889,24313493,Private room,,24,6,5,2,1,31,2,56.159372,10.197736,44:15.3
1229962,6709280,Entire home/apt,,24,1,,2,1,129,4,56.156292,10.199382,44:11.6
1243417,6777232,Private room,,24,1,,2,1,68,1,56.157456,10.183481,44:04.0
14475793,89246507,Private room,,24,3,5,2,1,38,1,56.173082,10.213043,43:54.2
12527258,67861512,Entire home/apt,,2,3,5,3,1,38,2,56.141744,10.184225,43:46.3
13824756,21970219,Entire home/apt,,2,2,,4,3,150,2,56.137989,10.180499,43:39.9
13365288,36261065,Private room,,3,6,5,2,1,27,1,56.178755,10.166998,43:35.7
3888071,8018847,Entire home/apt,,24,0,,1,1,72,4,56.172786,10.215322,43:31.9
8064877,27232644,Private room,,4,4,4.5,2,1,38,1,56.192757,10.188229,43:09.3
2930868,14966163,Entire home/apt,,24,6,5,2,1,48,1,56.146528,10.192935,43:04.7
15105432,95667168,Entire home/apt,,2,2,,4,2,75,1,56.134315,10.182797,42:56.2
15627049,71425034,Entire home/apt,,24,0,,5,1,61,2,56.15677,10.183716,42:49.0
3619441,16816075,Private room,,24,24,4.5,6,1,91,2,56.154763,10.20959,42:45.1
15529334,1989951,Private room,,24,0,,2,1,61,,56.160208,10.208491,42:39.6
8007617,42274947,Entire home/apt,,1,9,5,4,1,68,1,56.107708,10.211209,42:28.0
10488720,54068280,Entire home/apt,,24,0,,3,1,61,1,56.161862,10.207146,42:23.4
9474070,45220732,Entire home/apt,,24,2,,2,1,45,1,56.157704,10.183181,42:13.5
7934382,40972419,Entire home/apt,,24,1,,2,1,91,1,56.16119,10.202642,42:06.2
5930728,19277039,Entire home/apt,,24,3,4.5,2,2,61,3,56.153243,10.206601,41:58.2
9072599,47318540,Private room,,1,28,5,2,1,38,1,56.104175,10.206076,41:53.5
13619653,66907224,Private room,,24,10,5,2,1,38,1,56.153424,10.210754,41:31.9
12920783,70884819,Entire home/apt,,1,2,,2,0,53,1,56.138971,10.194628,41:19.5
8397564,9114573,Entire home/apt,,24,1,,3,2,91,2,56.163965,10.209428,40:55.7
8573533,45122646,Entire home/apt,,24,3,4.5,2,1,68,1,56.160439,10.198819,40:43.5
3984624,11508526,Entire home/apt,,24,2,,3,1,96,1,56.146466,10.191836,40:39.2
7069626,37066433,Entire home/apt,,5,1,,4,3,75,1,56.19586,10.197229,40:33.3
14412705,20073456,Entire home/apt,,5,0,,5,3,256,3,56.193051,10.244314,40:29.4
7577094,38918829,Entire home/apt,,24,1,,4,2,104,6,56.161984,10.21287,40:25.6
14964274,94227998,Private room,,24,1,,2,1,53,3,56.162901,10.202295,39:58.7
13817211,81314917,Entire home/apt,,24,1,,6,3,143,1,56.166464,10.226528,39:55.3
13975590,2271964,Entire home/apt,,23,0,,11,4,295,1,56.23642,10.327803,39:23.6
1016900,2710707,Private room,,23,2,,3,1,61,1,56.228138,10.259683,39:20.4
13798437,81123098,Private room,,24,0,,2,1,91,1,56.158338,10.192863,39:15.4
7924024,41786084,Entire home/apt,,24,38,5,4,1,64,3,56.159817,10.207287,39:12.6
13412604,75539014,Entire home/apt,,3,3,5,2,1,38,2,56.169868,10.185815,39:04.9
687807,3510484,Entire home/apt,,3,3,5,4,3,102,3,56.177567,10.174734,38:50.8
11265852,14997076,Entire home/apt,,2,2,,3,2,60,3,56.145581,10.186282,38:46.2
7195067,37678087,Entire home/apt,,4,6,5,6,3,143,5,56.17774,10.196895,38:38.9
15609400,18746185,Entire home/apt,,24,0,,5,2,177,2,56.160442,10.210355,38:32.1
15088467,5682505,Entire home/apt,,24,2,,2,1,73,1,56.14398,10.203549,38:09.7
13133001,63501799,Entire home/apt,,2,2,,2,1,42,2,56.124038,10.171724,37:06.2
13600638,78638919,Entire home/apt,,24,1,,4,3,75,4,56.160328,10.198856,36:56.8
4160878,21592241,Entire home/apt,,6,0,,4,1,69,1,56.141669,10.141897,36:46.3
14727433,91688786,Private room,,9,6,4.5,2,1,43,1,56.126266,10.113912,36:04.0
13663767,14049664,Entire home/apt,,24,10,5,2,1,46,4,56.156907,10.196534,35:45.5
15517703,62532903,Private room,,24,0,,1,1,32,1,56.143322,10.203424,35:27.9
7204006,7522174,Entire home/apt,,24,2,,4,1,75,1,56.169459,10.214814,35:16.5
6236486,6934621,Entire home/apt,,6,27,4.5,4,1,75,1,56.155657,10.180759,35:03.0
3285366,16604624,Entire home/apt,,24,9,5,4,2,79,2,56.160789,10.207656,34:56.5
6795507,35570216,Entire home/apt,,24,0,,4,2,106,1,56.148198,10.204478,34:43.0
6236272,32361223,Entire home/apt,,4,0,,4,1,54,1,56.176611,10.200445,34:40.6
7451004,5420123,Private room,,24,2,,2,1,52,1,56.143569,10.204081,34:06.9
13727225,2505175,Entire home/apt,,24,0,,4,2,79,3,56.153689,10.204564,33:48.5
3432884,17294796,Entire home/apt,,24,2,,5,2,249,1,56.156413,10.202837,33:22.0
14174604,2204704,Private room,,24,1,,2,1,45,1,56.145115,10.202445,32:27.5
4213433,21866041,Private room,,2,21,4,4,1,38,1,56.130636,10.180578,32:23.2
